transaction_id,city,transaction_date,card_type,exp_type,gender,amount
14425,Bankura,10-10-2014,Signature,Food,M,228038.00
14426,Khanna,13-12-2013,Silver,Fuel,F,122336.00
14427,Manglaur,01-10-2014,Silver,Fuel,M,290584.00
14428,Gokak,16-09-2014,Silver,Food,M,34423.00
14429,Periyakulam,04-11-2014,Signature,Entertainment,M,276243.00
14430,Rae Bareli,23-10-2014,Platinum,Fuel,F,221637.00
14431,Khair,26-05-2015,Platinum,Grocery,M,247887.00
14432,Madikeri,05-05-2015,Silver,Food,F,14510.00
14433,Udgir,31-10-2013,Signature,Entertainment,F,242953.00
14434,Ottappalam,26-04-2015,Silver,Grocery,M,101024.00
14435,Shahbad,28-11-2014,Signature,Bills,M,129297.00
14436,Nowgong,29-03-2015,Gold,Fuel,F,128380.00
14437,Robertsganj,07-09-2014,Gold,Food,M,137183.00
14438,Kalpi,08-02-2014,Signature,Fuel,M,37778.00
14439,Risod,30-03-2015,Silver,Entertainment,F,285653.00
14440,Mainaguri,21-05-2014,Gold,Entertainment,M,234579.00
14441,Kaithal,12-03-2015,Gold,Bills,F,10418.00
14442,Sidhpur,12-11-2013,Gold,Fuel,M,52084.00
14443,Shirur,22-07-2014,Silver,Bills,F,270652.00
14444,Kolar,21-07-2014,Platinum,Fuel,F,214278.00
14445,Manmad,06-11-2013,Signature,Grocery,F,234400.00
14446,Erode,10-01-2014,Gold,Food,F,58448.00
14447,Sahibganj,14-07-2014,Signature,Food,M,249871.00
14448,Afzalpur,19-12-2014,Platinum,Entertainment,M,64737.00
14449,Uchgaon,28-12-2014,Signature,Fuel,F,83816.00
14450,Deoghar,28-10-2013,Gold,Grocery,M,63821.00
14451,Nadbai,25-12-2013,Silver,Food,M,12984.00
14452,Cherthala,17-12-2013,Platinum,Food,M,169669.00
14453,Rudrapur,27-08-2014,Gold,Entertainment,F,187285.00
14454,Dharmanagar,01-11-2014,Platinum,Entertainment,M,193275.00
14455,Kalpi,15-05-2014,Gold,Fuel,F,283088.00
14456,Sangrur,17-04-2014,Signature,Entertainment,M,79224.00
14457,Viramgam,11-05-2014,Silver,Bills,M,240489.00
14458,Panipat,11-03-2015,Gold,Fuel,F,27402.00
14459,Bathinda,27-04-2014,Signature,Grocery,M,130745.00
14460,Manavadar,27-10-2013,Silver,Fuel,F,95712.00
14461,Narnaul,12-12-2014,Platinum,Entertainment,M,138430.00
14462,Lal Gopalganj Nindaura,10-02-2014,Gold,Bills,M,73196.00
14463,Visakhapatnam,28-12-2014,Signature,Grocery,M,112931.00
14464,Sidhpur,18-10-2014,Platinum,Bills,F,262227.00
14465,Palwancha,08-05-2014,Silver,Food,F,61957.00
14466,Mangrulpir,06-07-2014,Silver,Grocery,F,188908.00
14467,Perambalur,24-03-2015,Signature,Fuel,M,50023.00
14468,Kurnool,25-04-2014,Platinum,Fuel,M,241011.00
14469,Parli,12-02-2015,Silver,Grocery,M,152741.00
14470,Rayagada,09-09-2014,Gold,Fuel,F,113126.00
14471,Jatani,28-01-2014,Signature,Grocery,F,162425.00
14472,Koyilandy,09-12-2014,Signature,Entertainment,M,222002.00
14473,Manwath,30-03-2015,Silver,Bills,F,144855.00
14474,Nidadavole,15-04-2014,Platinum,Fuel,M,139554.00
14475,Aurangabad,09-03-2015,Silver,Grocery,M,81022.00
14476,Sardarshahar,20-07-2014,Signature,Entertainment,M,100856.00
14477,Rajakhera,14-03-2014,Platinum,Bills,M,186932.00
14478,Rajahmundry,06-06-2014,Platinum,Fuel,F,46600.00
14479,Sojat,15-11-2013,Gold,Fuel,F,7031.00
14480,Phusro,07-01-2014,Signature,Bills,M,37468.00
14481,Rajula,11-11-2014,Signature,Bills,M,22439.00
14482,Noida,24-08-2014,Signature,Grocery,M,107903.00
14483,Nedumangad,10-06-2014,Signature,Food,F,260176.00
14484,Tharad,08-11-2013,Signature,Grocery,M,209900.00
14485,Sendhwa,08-06-2014,Gold,Entertainment,M,245534.00
14486,Ranaghat,28-07-2014,Signature,Grocery,F,232943.00
14487,Visakhapatnam,23-06-2014,Platinum,Bills,F,233023.00
14488,Jagraon,20-01-2015,Gold,Bills,F,196646.00
14489,Ramanathapuram,10-02-2014,Platinum,Food,M,40774.00
14490,Batala,11-10-2014,Signature,Grocery,F,216392.00
14491,Machilipatnam,13-03-2015,Platinum,Bills,M,203194.00
14492,Yellandu,06-03-2014,Silver,Fuel,F,71073.00
14493,Suar,18-02-2015,Signature,Food,F,32848.00
14494,Mudalagi,09-07-2014,Silver,Fuel,M,122173.00
14495,Bengaluru,20-02-2014,Gold,Food,M,191372.00
14496,Mahnar Bazar,16-05-2015,Signature,Bills,F,242549.00
14497,Pusad,21-03-2014,Silver,Food,M,283421.00
14498,Seoni,19-05-2015,Silver,Food,M,139712.00
14499,Vyara,04-03-2015,Platinum,Grocery,M,127781.00
14500,Patiala,22-11-2014,Gold,Grocery,F,207602.00
14501,Madurai,27-03-2014,Signature,Entertainment,M,289594.00
14502,Vasai-Virar,26-06-2014,Gold,Entertainment,M,129530.00
14503,Kot Kapura,18-02-2014,Silver,Bills,F,262825.00
14504,Visnagar,03-08-2014,Gold,Entertainment,F,47560.00
14505,Ranaghat,10-03-2014,Platinum,Food,F,66072.00
14506,Nawabganj,12-09-2014,Platinum,Entertainment,F,57341.00
14507,Pehowa,27-12-2014,Platinum,Fuel,M,82438.00
14508,Nagaur,14-01-2014,Platinum,Entertainment,M,295725.00
14509,Nagapattinam,23-02-2015,Silver,Bills,F,283198.00
14510,Bheemunipatnam,23-03-2015,Gold,Bills,M,84402.00
14511,Panipat,22-06-2014,Silver,Bills,M,219394.00
14512,Gokak,19-03-2014,Platinum,Food,F,162171.00
14513,Pehowa,09-10-2014,Silver,Food,F,21420.00
14514,Chennai,22-06-2014,Gold,Bills,M,205841.00
14515,Kottayam,07-01-2015,Gold,Grocery,M,236686.00
14516,Tarn Taran,09-06-2014,Gold,Fuel,M,73860.00
14517,Makhdumpur,04-07-2014,Silver,Bills,F,267527.00
14518,Perumbavoor,30-03-2014,Platinum,Grocery,M,181262.00
14519,Sattur,25-10-2013,Signature,Bills,F,213837.00
14520,Nashik,07-10-2013,Gold,Bills,M,114458.00
14521,Faridabad,29-10-2013,Platinum,Bills,M,296249.00
14522,Shamsabad Agra,05-12-2013,Platinum,Entertainment,F,54913.00
14523,Warora,27-04-2014,Silver,Entertainment,F,79386.00
14524,Ladwa,30-09-2014,Gold,Grocery,M,121105.00
14525,Pavagada,03-03-2014,Platinum,Grocery,F,182646.00
14526,Morshi,27-03-2015,Platinum,Food,F,39986.00
14527,Anjangaon,08-11-2014,Platinum,Food,M,246746.00
14528,Sattenapalle,12-10-2013,Silver,Grocery,M,62725.00
14529,Paravoor,21-07-2014,Gold,Fuel,M,99433.00
14530,Naidupet,17-12-2014,Signature,Bills,M,24634.00
14531,Sainthia,05-01-2015,Silver,Grocery,F,1340.00
14532,Hisar,08-12-2013,Silver,Fuel,F,210532.00
14533,Shujalpur,08-09-2014,Silver,Grocery,M,106714.00
14534,North Lakhimpur,30-03-2015,Silver,Bills,M,200339.00
14535,Kaithal,11-01-2014,Signature,Entertainment,F,196704.00
14536,Vijayapura,30-04-2015,Platinum,Bills,F,265596.00
14537,Hansi,05-10-2013,Gold,Grocery,M,79974.00
14538,Chittur-Thathamangalam,05-04-2014,Gold,Fuel,F,82716.00
14539,Karur,14-11-2013,Gold,Fuel,F,246770.00
14540,Manwath,17-03-2014,Platinum,Bills,F,118765.00
14541,Muddebihal,27-02-2014,Silver,Fuel,M,42266.00
14542,Belagavi,03-06-2014,Silver,Bills,F,221631.00
14543,Pipariya,13-07-2014,Signature,Grocery,M,283298.00
14544,Sikandra Rao,26-10-2013,Silver,Bills,M,226318.00
14545,Sasaram,12-11-2014,Silver,Entertainment,M,123376.00
14546,Talaja,08-10-2013,Gold,Fuel,F,33623.00
14547,Srinagar,20-09-2014,Gold,Fuel,M,100822.00
14548,Sanduru,25-11-2014,Platinum,Fuel,F,280124.00
14549,Nainital,30-12-2014,Signature,Grocery,F,296420.00
14550,Chandausi,20-01-2014,Platinum,Entertainment,F,33642.00
14551,Palasa Kasibugga,02-01-2015,Gold,Bills,F,117321.00
14552,Kamareddy,25-12-2014,Platinum,Grocery,F,14631.00
14553,Morshi,17-10-2014,Gold,Bills,M,223318.00
14554,Jamui,20-04-2015,Silver,Food,F,30696.00
14555,Madanapalle,09-05-2015,Platinum,Fuel,F,53036.00
14556,Thakurdwara,04-01-2014,Platinum,Fuel,F,251416.00
14557,Rayachoti,07-03-2015,Signature,Food,M,161533.00
14558,Sankarankoil,11-08-2014,Signature,Fuel,M,197840.00
14559,Murtijapur,20-06-2014,Silver,Grocery,F,215413.00
14560,Sira,24-06-2014,Signature,Food,M,178108.00
14561,Wai,04-05-2014,Platinum,Grocery,F,26551.00
14562,Savarkundla,04-11-2013,Signature,Bills,M,84088.00
14563,Agra,25-01-2015,Platinum,Grocery,M,129754.00
14564,Alappuzha,09-02-2014,Silver,Fuel,F,106779.00
14565,Nadiad,23-11-2013,Gold,Grocery,F,275387.00
14566,Pattamundai,13-10-2014,Signature,Bills,F,288565.00
14567,Nedumangad,02-04-2015,Signature,Fuel,M,249394.00
14568,Zirakpur,08-12-2014,Platinum,Food,M,175566.00
14569,Suar,15-08-2014,Silver,Food,F,163463.00
14570,Thiruvarur,30-10-2013,Silver,Entertainment,M,108301.00
14571,Sangrur,19-05-2014,Gold,Grocery,M,235663.00
14572,Rawatbhata,25-09-2014,Signature,Food,F,204552.00
14573,Sunabeda,23-11-2013,Silver,Grocery,M,211414.00
14574,Udgir,03-12-2013,Platinum,Bills,F,258693.00
14575,Wankaner,23-11-2014,Signature,Bills,F,69203.00
14576,Jodhpur,16-04-2014,Gold,Entertainment,F,189993.00
14577,New Delhi,16-05-2014,Signature,Bills,M,49226.00
14578,Pandharpur,15-01-2015,Platinum,Bills,F,235887.00
14579,Memari,03-02-2014,Platinum,Fuel,F,2181.00
14580,Sohna,06-11-2013,Signature,Food,F,21442.00
14581,Sirhind Fatehgarh Sahib,09-12-2013,Signature,Grocery,F,102279.00
14582,Diphu,27-12-2014,Silver,Fuel,F,51360.00
14583,Ramachandrapuram,25-10-2013,Platinum,Food,M,87659.00
14584,Ratangarh,21-04-2014,Silver,Entertainment,M,258811.00
14585,Samastipur,17-10-2013,Silver,Entertainment,M,140601.00
14586,Anand,10-09-2014,Gold,Fuel,F,179683.00
14587,Thanesar,18-06-2014,Signature,Grocery,M,88333.00
14588,Padrauna,27-06-2014,Gold,Grocery,F,84633.00
14589,Lunglei,19-01-2014,Platinum,Entertainment,F,258010.00
14590,Mansa,25-12-2014,Signature,Grocery,F,166766.00
14591,Jamnagar,06-03-2014,Silver,Bills,M,277812.00
14592,Puranpur,28-12-2014,Signature,Fuel,F,298518.00
14593,Kalyan-Dombivali,26-01-2014,Gold,Bills,M,99393.00
14594,Nabadwip,18-07-2014,Silver,Grocery,M,197970.00
14595,Makhdumpur,23-03-2014,Silver,Food,F,172192.00
14596,English Bazar,25-07-2014,Platinum,Entertainment,F,202514.00
14597,Yawal,03-10-2014,Signature,Fuel,M,149470.00
14598,Singrauli,26-03-2014,Signature,Food,M,261308.00
14599,Puttur,30-01-2015,Platinum,Grocery,F,36571.00
14600,Adityapur,17-09-2014,Gold,Fuel,M,50289.00
14601,Panipat,13-09-2014,Gold,Bills,M,179588.00
14602,Srinagar,16-11-2013,Platinum,Entertainment,M,212337.00
14603,Thiruvallur,18-10-2013,Gold,Food,M,113190.00
14604,Thiruvarur,31-08-2014,Silver,Food,F,287032.00
14605,Nuzvid,12-01-2015,Silver,Fuel,F,207842.00
14606,Kannur,01-02-2014,Platinum,Grocery,F,184210.00
14607,Shamsabad Agra,26-03-2014,Gold,Food,M,44006.00
14608,Pithampur,19-02-2014,Gold,Grocery,F,4767.00
14609,Padrauna,20-04-2014,Gold,Fuel,F,249392.00
14610,Manavadar,11-08-2014,Platinum,Fuel,F,227282.00
14611,Tiruchendur,10-08-2014,Silver,Entertainment,F,218922.00
14612,Tharamangalam,06-02-2014,Silver,Food,M,32233.00
14613,Ambejogai,15-02-2015,Platinum,Food,F,170460.00
14614,Adoni,25-01-2015,Platinum,Grocery,F,40082.00
14615,Gooty,17-05-2014,Signature,Food,M,3495.00
14616,Dumka,25-01-2015,Signature,Entertainment,F,119971.00
14617,Tasgaon,22-12-2013,Silver,Fuel,M,111456.00
14618,Marmagao,28-12-2014,Silver,Entertainment,M,37367.00
14619,Shahpur,18-12-2014,Silver,Food,M,287863.00
14620,Lucknow,03-03-2015,Silver,Fuel,M,218209.00
14621,Arakkonam,03-09-2014,Signature,Bills,M,52379.00
14622,Anantnag,22-12-2014,Platinum,Entertainment,M,54854.00
14623,Bhubaneswar,24-02-2014,Signature,Bills,M,127551.00
14624,Palladam,20-12-2014,Signature,Fuel,M,222666.00
14625,Lalsot,22-11-2014,Platinum,Fuel,M,174371.00
14626,Ajmer,27-02-2014,Gold,Entertainment,F,245278.00
14627,Narnaul,14-05-2014,Platinum,Fuel,M,234695.00
14628,Amravati,18-04-2014,Signature,Entertainment,F,95597.00
14629,Ujjain,18-03-2015,Signature,Food,M,198852.00
14630,Sattenapalle,24-03-2014,Gold,Fuel,M,93504.00
14631,Raayachuru,09-08-2014,Silver,Bills,M,184037.00
14632,Raurkela,31-07-2014,Silver,Fuel,F,298106.00
14633,Sojat,25-12-2013,Gold,Entertainment,M,143997.00
14634,Periyasemur,07-04-2014,Platinum,Entertainment,F,281029.00
14635,Sindhnur,18-11-2014,Signature,Grocery,F,116771.00
14636,Vikarabad,07-03-2015,Platinum,Entertainment,F,236961.00
14637,Gurdaspur,02-04-2014,Platinum,Food,F,70194.00
14638,Satana,04-11-2014,Gold,Food,F,227231.00
14639,Shrirampur,26-03-2015,Gold,Food,M,161994.00
14640,Jagraon,06-01-2014,Platinum,Entertainment,F,206815.00
14641,Tiruvannamalai,08-02-2015,Silver,Food,F,148212.00
14642,Usilampatti,10-07-2014,Silver,Fuel,M,153108.00
14643,Lakhimpur,26-08-2014,Signature,Food,M,285821.00
14644,Tilda Newra,20-02-2015,Signature,Fuel,F,182593.00
14645,Naila Janjgir,30-05-2014,Gold,Bills,M,54926.00
14646,Bikaner,07-10-2014,Silver,Entertainment,M,291163.00
14647,Darbhanga,21-04-2014,Silver,Food,F,106020.00
14648,Lanka,23-09-2014,Silver,Grocery,M,232973.00
14649,Sindhnur,18-08-2014,Signature,Fuel,F,86748.00
14650,Hyderabad,02-12-2013,Gold,Bills,F,220815.00
14651,Kasaragod,15-01-2014,Silver,Bills,M,104831.00
14652,Pulgaon,22-04-2015,Gold,Grocery,F,282811.00
14653,Sonepur,16-02-2015,Platinum,Bills,F,275517.00
14654,Rasipuram,30-12-2014,Signature,Food,F,237502.00
14655,Wardha,07-03-2015,Silver,Grocery,F,120853.00
14656,Silchar,09-01-2014,Silver,Grocery,F,94380.00
14657,Moga,13-03-2015,Platinum,Entertainment,F,139986.00
14658,Aizawl,11-10-2014,Gold,Food,M,252147.00
14659,Washim,26-05-2015,Signature,Fuel,F,223068.00
14660,Perinthalmanna,06-02-2014,Platinum,Food,M,125118.00
14661,Nainital,18-06-2014,Gold,Fuel,F,249113.00
14662,Amalner,29-12-2014,Silver,Food,F,210950.00
14663,Jabalpur,07-10-2013,Signature,Entertainment,F,174318.00
14664,Kodungallur,25-02-2014,Signature,Fuel,M,206362.00
14665,Dibrugarh,15-10-2013,Silver,Bills,F,161448.00
14666,Naila Janjgir,06-11-2013,Signature,Fuel,F,29136.00
14667,Tumsar,21-05-2014,Silver,Bills,F,50042.00
14668,Jatani,15-11-2013,Signature,Grocery,F,132923.00
14669,Vadodara,14-05-2014,Signature,Bills,M,56790.00
14670,Karnal,28-05-2014,Gold,Grocery,M,130363.00
14671,Nanded-Waghala,11-04-2015,Signature,Grocery,M,280394.00
14672,Amreli,17-10-2013,Signature,Fuel,F,68138.00
14673,Pattamundai,07-05-2015,Silver,Grocery,M,30266.00
14674,Wadgaon Road,03-10-2014,Signature,Bills,M,113082.00
14675,Sherkot,10-01-2015,Gold,Bills,M,41956.00
14676,Wadgaon Road,09-05-2015,Platinum,Bills,F,97084.00
14677,Talegaon Dabhade,06-09-2014,Silver,Bills,M,224810.00
14678,Alappuzha,16-06-2014,Gold,Grocery,F,148210.00
14679,Shahbad,02-03-2014,Platinum,Grocery,F,47440.00
14680,Rawatsar,07-03-2014,Signature,Entertainment,M,254708.00
14681,Pusad,30-04-2015,Silver,Entertainment,M,99775.00
14682,Shenkottai,12-12-2014,Platinum,Entertainment,M,44212.00
14683,Ujjain,20-03-2014,Platinum,Fuel,F,167964.00
14684,Nidadavole,08-07-2014,Silver,Bills,M,53959.00
14685,Visnagar,01-06-2014,Silver,Food,M,79204.00
14686,Tanuku,12-11-2013,Silver,Bills,F,7029.00
14687,Bhadrachalam,12-01-2014,Signature,Fuel,M,124430.00
14688,Nepanagar,13-08-2014,Silver,Food,M,235763.00
14689,Vadipatti,11-11-2014,Platinum,Bills,F,61200.00
14690,Yerraguntla,27-08-2014,Platinum,Bills,M,205123.00
14691,Jamalpur,15-01-2014,Signature,Bills,F,239189.00
14692,Alappuzha,12-11-2014,Silver,Grocery,F,52238.00
14693,Robertson Pet,21-06-2014,Signature,Entertainment,M,28428.00
14694,Nuzvid,17-09-2014,Platinum,Fuel,M,243645.00
14695,Neyyattinkara,31-01-2014,Signature,Grocery,F,192628.00
14696,Charkhi Dadri,27-04-2014,Signature,Food,M,244330.00
14697,Lakheri,04-02-2014,Platinum,Entertainment,F,48402.00
14698,Bathinda,29-07-2014,Gold,Bills,F,216647.00
14699,Losal,07-10-2014,Gold,Entertainment,F,69658.00
14700,Nizamabad,05-08-2014,Platinum,Fuel,F,71765.00
14701,Mehkar,05-02-2015,Signature,Bills,M,52778.00
14702,Nagaur,03-02-2014,Platinum,Entertainment,M,43639.00
14703,Mangrol,05-12-2013,Silver,Grocery,M,207894.00
14704,Dhanbad,07-10-2014,Silver,Food,F,227243.00
14705,Musabani,25-12-2013,Silver,Entertainment,F,250842.00
14706,Kollam,25-11-2013,Gold,Entertainment,F,80808.00
14707,Mhow Cantonment,02-01-2015,Silver,Food,F,232168.00
14708,Hubli-Dharwad,09-11-2014,Signature,Fuel,F,2492.00
14709,Tenali,16-02-2015,Gold,Grocery,F,54073.00
14710,Talcher,09-02-2015,Gold,Grocery,F,136955.00
14711,Nangal,23-10-2014,Silver,Grocery,M,51496.00
14712,Baripada Town,12-03-2015,Silver,Bills,F,157354.00
14713,Keshod,26-01-2015,Platinum,Food,F,259044.00
14714,Tuensang,03-01-2015,Platinum,Grocery,F,46694.00
14715,Naharlagun,19-08-2014,Silver,Fuel,M,151093.00
14716,Bhongir,08-11-2014,Silver,Bills,M,234346.00
14717,Talcher,20-03-2014,Gold,Grocery,F,56594.00
14718,Sambhal,27-01-2015,Gold,Entertainment,M,109644.00
14719,Sehore,11-07-2014,Signature,Bills,M,242128.00
14720,Patti,09-12-2014,Signature,Food,F,98774.00
14721,Malappuram,16-08-2014,Signature,Bills,F,245619.00
14722,Porsa,18-02-2014,Silver,Bills,F,230105.00
14723,Sasvad,05-04-2015,Platinum,Grocery,F,147804.00
14724,Kurnool,18-03-2015,Gold,Fuel,M,252301.00
14725,Erode,18-09-2014,Silver,Entertainment,M,253944.00
14726,Chirala,07-09-2014,Gold,Fuel,F,169300.00
14727,Ujjain,05-01-2015,Silver,Food,M,69101.00
14728,Tanda,25-02-2014,Gold,Bills,F,195203.00
14729,Patan,09-10-2013,Silver,Fuel,F,188973.00
14730,Nagpur,22-12-2014,Gold,Food,F,220068.00
14731,Rajagangapur,02-01-2015,Gold,Grocery,M,291160.00
14732,Nawanshahr,18-03-2014,Platinum,Fuel,M,147167.00
14733,Sadasivpet,03-09-2014,Platinum,Bills,M,21922.00
14734,Wadi,09-10-2013,Signature,Food,M,248321.00
14735,Mandideep,26-10-2013,Silver,Food,F,23298.00
14736,Nepanagar,04-12-2014,Silver,Fuel,F,72400.00
14737,Sholingur,22-11-2014,Platinum,Bills,F,35132.00
14738,Imphal,04-03-2014,Gold,Entertainment,M,231029.00
14739,Gudivada,10-04-2015,Silver,Grocery,M,25843.00
14740,Bhatapara,14-07-2014,Silver,Bills,M,22107.00
14741,Washim,31-12-2013,Gold,Food,F,161123.00
14742,Arambagh,02-04-2014,Platinum,Entertainment,M,49625.00
14743,Ichalkaranji,02-04-2014,Silver,Food,F,252478.00
14744,Revelganj,25-10-2013,Signature,Fuel,F,128962.00
14745,Yanam,24-07-2014,Signature,Entertainment,M,172934.00
14746,Sunabeda,07-04-2015,Silver,Entertainment,M,279032.00
14747,Firozabad,25-10-2013,Gold,Grocery,M,287283.00
14748,Akola,17-12-2013,Signature,Bills,F,53633.00
14749,Ramnagar,12-03-2014,Platinum,Entertainment,M,20890.00
14750,Alirajpur,19-09-2014,Gold,Entertainment,M,166684.00
14751,Oddanchatram,21-04-2015,Gold,Food,M,288843.00
14752,Gohana,22-02-2015,Gold,Entertainment,F,147498.00
14753,Lakhisarai,18-12-2013,Silver,Entertainment,M,284535.00
14754,Shujalpur,04-04-2014,Silver,Fuel,M,163115.00
14755,Sikandrabad,06-12-2014,Platinum,Fuel,M,11110.00
14756,Maihar,10-04-2015,Gold,Food,F,3737.00
14757,Diphu,22-10-2013,Platinum,Bills,M,107624.00
14758,Dhenkanal,19-03-2015,Signature,Bills,F,137315.00
14759,Shahdol,22-07-2014,Platinum,Grocery,F,172247.00
14760,Sanand,21-10-2014,Gold,Fuel,F,163067.00
14761,Vandavasi,09-07-2014,Signature,Food,M,2098.00
14762,Dimapur,28-04-2015,Signature,Food,M,242670.00
14763,Sugauli,06-09-2014,Gold,Entertainment,F,23981.00
14764,Mattannur,04-12-2014,Gold,Fuel,F,129778.00
14765,Gwalior,14-01-2015,Gold,Entertainment,F,252782.00
14766,Firozpur,11-02-2015,Gold,Grocery,F,215753.00
14767,Umreth,23-12-2014,Platinum,Entertainment,M,195697.00
14768,Gobindgarh,18-07-2014,Platinum,Fuel,F,54970.00
14769,Shikarpur Bulandshahr,15-06-2014,Platinum,Fuel,F,82091.00
14770,Jamshedpur,08-11-2013,Gold,Fuel,F,120370.00
14771,Sircilla,20-03-2015,Signature,Grocery,M,112898.00
14772,Yemmiganur,30-01-2014,Silver,Food,M,80508.00
14773,Karimganj,13-12-2013,Silver,Bills,M,67576.00
14774,Sitamarhi,23-10-2014,Platinum,Fuel,F,77192.00
14775,Chirkunda,11-09-2014,Gold,Entertainment,M,128687.00
14776,Kannur,03-03-2014,Silver,Food,M,136068.00
14777,Nawabganj,31-10-2013,Silver,Fuel,F,178371.00
14778,Dalli-Rajhara,25-12-2014,Platinum,Food,M,179072.00
14779,Pollachi,21-02-2014,Silver,Bills,F,30676.00
14780,Rudrapur,24-03-2014,Platinum,Grocery,F,166453.00
14781,Baripada Town,20-01-2014,Platinum,Entertainment,F,157977.00
14782,Mussoorie,16-11-2014,Silver,Grocery,M,151006.00
14783,Saharsa,24-04-2015,Gold,Entertainment,F,235428.00
14784,Lunglei,25-12-2013,Silver,Grocery,F,256780.00
14785,Arwal,02-11-2013,Gold,Grocery,M,94554.00
14786,Yevla,05-02-2014,Platinum,Entertainment,F,134569.00
14787,Mandla,05-09-2014,Silver,Grocery,M,33499.00
14788,Pappinisseri,21-01-2015,Signature,Bills,F,121452.00
14789,Washim,04-01-2014,Platinum,Grocery,M,219393.00
14790,Noorpur,17-03-2015,Gold,Entertainment,F,132975.00
14791,Siddipet,16-03-2015,Gold,Fuel,F,253587.00
14792,Rajsamand,07-06-2014,Silver,Fuel,M,198344.00
14793,Paramakudi,06-02-2015,Signature,Food,F,260713.00
14794,Machilipatnam,16-12-2014,Gold,Entertainment,F,170991.00
14795,Dharmanagar,10-06-2014,Silver,Food,M,227425.00
14796,Pihani,14-01-2015,Gold,Food,M,84558.00
14797,Srivilliputhur,02-11-2014,Silver,Food,F,156045.00
14798,Baleshwar Town,13-01-2014,Platinum,Bills,M,75388.00
14799,Sivakasi,11-09-2014,Platinum,Grocery,M,197718.00
14800,Manuguru,05-04-2014,Platinum,Entertainment,M,21735.00
14801,Ramnagar,13-05-2015,Silver,Bills,F,119749.00
14802,Oddanchatram,18-02-2015,Gold,Grocery,M,87905.00
14803,Erode,07-03-2014,Silver,Food,F,269464.00
14804,Naharlagun,02-02-2014,Signature,Entertainment,M,18636.00
14805,Chirala,03-03-2014,Platinum,Grocery,M,247597.00
14806,Lahar,03-05-2014,Gold,Bills,M,139266.00
14807,Singrauli,25-11-2013,Gold,Entertainment,M,161699.00
14808,Barnala,09-05-2015,Signature,Entertainment,F,188238.00
14809,Sidhpur,01-03-2014,Platinum,Food,M,21376.00
14810,Shivpuri,21-10-2013,Gold,Entertainment,F,278217.00
14811,Yellandu,04-02-2014,Gold,Grocery,M,253950.00
14812,Padra,29-05-2014,Signature,Fuel,F,247958.00
14813,Sarangpur,11-11-2013,Gold,Entertainment,F,231202.00
14814,Pasan,25-05-2014,Gold,Entertainment,F,270700.00
14815,Hazaribag,07-05-2014,Platinum,Entertainment,F,78266.00
14816,Tanuku,25-05-2015,Silver,Grocery,F,59560.00
14817,Ranavav,02-11-2014,Platinum,Entertainment,F,194145.00
14818,Medininagar (Daltonganj),02-12-2014,Signature,Fuel,M,275600.00
14819,Arsikere,25-12-2014,Silver,Food,M,214012.00
14820,Jhargram,24-05-2015,Signature,Food,F,212463.00
